candidate_id,label_name,side,hold_bars,tp_points,sl_points,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f77b_08859,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.5044184262496882,cash_mid,trend_aligned,287,261,0.9094076655052264,1,0,0,1,125366.91391120508,209,189,0.9043062200956937,78,72,0.9230769230769231,67.19999999999992,1959.2,-1891.9999999999998,1.0355179704016915,2.491999999999989,189,3.0483870967741935,0.41798941798941797,24.8,-17.2,1.4418604651162792,0.3555555555555551,0.26966292134831543,1.8941798941798942,53.88608465608464,7,111,0,231.59999999999997,867.9999999999999,-636.4000000000002,1.3639220615964796,1.4159999999999855,72,2.4,0.4861111111111111,24.799999999999997,-17.200000000000006,1.4418604651162783,3.2166666666666663,1.6355932203389996,1.5555555555555556,51.49638888888891,6,34,0
f77b_08842,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5033445850653951,cash_mid,low_volatility,506,429,0.8478260869565217,1,0,0,1,125353.68531561462,352,292,0.8295454545454546,154,137,0.8896103896103896,185.6,3075.2000000000016,-2889.5999999999995,1.0642303433001115,3.1359999999999855,292,2.8349514563106797,0.4246575342465753,24.800000000000015,-17.199999999999996,1.4418604651162803,0.6356164383561643,0.5918367346938803,2.6267123287671232,50.0376369863014,9,99,0,205.6,1512.8,-1307.2,1.157282741738066,2.3559999999999857,137,2.4464285714285716,0.44525547445255476,24.8,-17.2,1.4418604651162792,1.5007299270072991,0.8726655348047592,2.8905109489051095,40.6580291970803,6,79,0
f77b_08834,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5033445850653951,all,low_volatility,558,479,0.8584229390681004,1,0,0,1,125085.85554817275,385,323,0.8389610389610389,173,156,0.9017341040462428,30.39999999999999,3298.4000000000005,-3267.9999999999995,1.0093023255813958,3.66,323,2.90990990990991,0.4117647058823529,24.800000000000004,-17.2,1.4418604651162794,0.0941176470588235,0.08306010928961746,2.486068111455108,54.97783281733751,11,116,0,298.8,1760.8,-1462.0,1.2043775649794801,3.1399999999999997,156,2.4761904761904763,0.4551282051282051,24.8,-17.2,1.4418604651162792,1.9153846153846155,0.9515923566878981,2.673076923076923,47.86564102564101,10,96,0
f77b_04679,long_h18_tp26_sl16_uq70,long,18,26.0,16.0,0.7,trend_momentum,21,extra_trees_d7_l80,0.87,0.5212706732759016,cash_open,trend_aligned,119,102,0.8571428571428571,1,0,0,1,125079.24099667773,77,66,0.8571428571428571,42,36,0.8571428571428571,166.8,768.7999999999997,-602.0000000000001,1.277076411960132,1.6439999999999966,66,2.357142857142857,0.4696969696969697,24.79999999999999,-17.200000000000003,1.4418604651162783,2.5272727272727273,1.0145985401459876,1.3636363636363635,69.13803030303048,9,12,0,10.80000000000004,372.00000000000006,-361.19999999999993,1.029900332225914,1.1679999999999926,36,2.0,0.4166666666666667,24.800000000000004,-17.199999999999996,1.4418604651162796,0.3000000000000011,0.09246575342465845,1.3333333333333333,75.306666666667,6,20,0
f77b_04914,long_h18_tp26_sl16_uq70,long,18,26.0,16.0,0.7,mega_cap_removed,48,logistic_l2_balanced,0.87,0.5764175838900297,all,low_volatility,710,205,0.2887323943661972,1,0,0,1,124715.25921874087,452,136,0.3008849557522124,258,69,0.26744186046511625,42.919999999998986,1380.8500000000001,-1337.9300000000014,1.0320794062469625,2.2364999999999964,136,1.8133333333333332,0.41911764705882354,24.22543859649123,-16.935822784810146,1.4304258437457902,0.3155882352941102,0.19190699754079613,6.272058823529412,35.778602941176494,9,71,0,179.70000000000007,763.15,-583.4500000000002,1.3079955437483928,1.3104999999999927,69,2.3,0.4782608695652174,23.125757575757575,-16.20694444444445,1.426904229543701,2.6043478260869577,1.3712323540633429,6.956521739130435,29.866666666666603,4,28,0
f77b_04922,long_h18_tp26_sl16_uq70,long,18,26.0,16.0,0.7,mega_cap_removed,48,logistic_l2_balanced,0.87,0.5764175838900297,cash_mid,low_volatility,710,205,0.2887323943661972,1,0,0,1,124715.25921874087,452,136,0.3008849557522124,258,69,0.26744186046511625,42.919999999998986,1380.8500000000001,-1337.9300000000014,1.0320794062469625,2.2364999999999964,136,1.8133333333333332,0.41911764705882354,24.22543859649123,-16.935822784810146,1.4304258437457902,0.3155882352941102,0.19190699754079613,6.272058823529412,35.778602941176494,9,71,0,179.70000000000007,763.15,-583.4500000000002,1.3079955437483928,1.3104999999999927,69,2.3,0.4782608695652174,23.125757575757575,-16.20694444444445,1.426904229543701,2.6043478260869577,1.3712323540633429,6.956521739130435,29.866666666666603,4,28,0
f77b_09659,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,price_action_core,11,logistic_l2_balanced,0.8,0.5385092509409958,cash_mid,trend_aligned,345,138,0.4,1,0,0,1,124679.57359041469,284,111,0.3908450704225352,61,27,0.4426229508196721,16.43000000000102,1119.6800000000007,-1103.25,1.0148923634715619,2.10369999999999,111,3.0833333333333335,0.4144144144144144,24.340869565217407,-16.973076923076924,1.4340870353402504,0.1480180180180272,0.07810048961354325,3.684684684684685,33.02621621621651,5,108,0,81.60000000000004,322.40000000000003,-240.79999999999993,1.3388704318936882,1.1279999999999928,27,1.8,0.48148148148148145,24.800000000000004,-17.199999999999996,1.4418604651162796,3.0222222222222235,0.723404255319154,4.111111111111111,33.406296296296475,4,19,0
f77b_09787,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,price_action_core,11,hist_gbm_d4_l2,0.93,0.344689965669474,cash_mid,trend_aligned,249,150,0.6024096385542169,1,0,0,1,124618.87551998389,183,107,0.5846994535519126,66,43,0.6515151515151515,7.600000000000044,1091.1999999999998,-1083.6000000000004,1.0070136581764484,2.992000000000007,107,2.276595744680851,0.411214953271028,24.799999999999997,-17.200000000000006,1.4418604651162783,0.07102803738317798,0.02540106951871666,3.4018691588785046,42.7107476635516,8,88,0,16.400000000000016,446.40000000000003,-429.99999999999994,1.0381395348837212,1.4160000000000037,43,1.9545454545454546,0.4186046511627907,24.8,-17.2,1.4418604651162792,0.38139534883720966,0.11581920903954784,3.488372093023256,42.019302325581435,5,31,0
f77b_08850,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.5044184262496882,all,low_volatility,312,292,0.9358974358974359,1,0,0,1,124530.56686315428,228,212,0.9298245614035088,84,80,0.9523809523809523,49.59999999999998,2182.4000000000005,-2132.799999999999,1.0232558139534893,2.376000000000004,212,2.25531914893617,0.41509433962264153,24.800000000000008,-17.199999999999992,1.44186046511628,0.2339622641509433,0.20875420875420833,2.3443396226415096,59.049905660377284,8,94,0,10.000000000000043,818.4,-808.4000000000003,1.0123701138050465,2.047999999999993,80,1.7391304347826086,0.4125,24.8,-17.200000000000006,1.4418604651162785,0.12500000000000053,0.048828125000000375,2.0875,50.1182499999999,7,72,0
f77b_08866,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.93,0.5057663992556936,all,low_volatility,161,159,0.9875776397515528,1,0,0,1,124133.87496828754,118,116,0.9830508474576272,43,43,1.0,104.7999999999999,1240.0,-1135.2,1.0923185341789992,2.179999999999982,116,1.5466666666666666,0.43103448275862066,24.8,-17.2,1.4418604651162792,0.9034482758620681,0.48073394495413196,2.1120689655172415,63.93543103448262,10,49,0,16.400000000000023,446.40000000000003,-429.99999999999994,1.0381395348837212,1.1279999999999928,43,1.303030303030303,0.4186046511627907,24.8,-17.2,1.4418604651162792,0.3813953488372098,0.14539007092198697,1.4883720930232558,59.24604651162786,6,17,0
f77b_07986,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,extra_trees_d7_l80,0.87,0.520639503291877,all,low_volatility,1482,567,0.3825910931174089,1,0,0,0,107262.36242827069,884,378,0.4276018099547511,598,189,0.31605351170568563,13.519999999999115,2773.389999999998,-2759.8699999999985,1.0048987814643442,3.0835000000000035,378,4.5,0.4444444444444444,16.508273809523796,-13.142238095238088,1.2561234768304301,0.03576719576719343,0.04384627857953332,3.0873015873015874,24.80457671957676,8,356,0,-170.18000000000097,1254.8999999999996,-1425.080000000001,0.880582142756897,2.509799999999996,189,4.846153846153846,0.4126984126984127,16.088461538461534,-12.838558558558567,1.2531361262309688,-0.9004232804232856,-0.6780619969718753,3.8624338624338623,22.595343915343996,9,188,0
f77b_07994,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,extra_trees_d7_l80,0.87,0.520639503291877,cash_mid,low_volatility,1482,567,0.3825910931174089,1,0,0,0,107262.36242827069,884,378,0.4276018099547511,598,189,0.31605351170568563,13.519999999999115,2773.389999999998,-2759.8699999999985,1.0048987814643442,3.0835000000000035,378,4.5,0.4444444444444444,16.508273809523796,-13.142238095238088,1.2561234768304301,0.03576719576719343,0.04384627857953332,3.0873015873015874,24.80457671957676,8,356,0,-170.18000000000097,1254.8999999999996,-1425.080000000001,0.880582142756897,2.509799999999996,189,4.846153846153846,0.4126984126984127,16.088461538461534,-12.838558558558567,1.2531361262309688,-0.9004232804232856,-0.6780619969718753,3.8624338624338623,22.595343915343996,9,188,0
f77b_03146,long_h12_tp18_sl12_uq70,long,12,18.0,12.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.87,0.36544930654630065,cash_mid,low_volatility,565,205,0.36283185840707965,1,0,0,0,107194.62484722746,282,118,0.41843971631205673,283,87,0.30742049469964666,-130.60000000000002,773.15,-903.7500000000003,0.8554910096818807,2.3339999999999965,118,2.6818181818181817,0.4067796610169492,16.107291666666665,-12.91071428571429,1.247591055786076,-1.1067796610169494,-0.559554413024851,3.406779661016949,30.871779661016973,8,105,0,113.35999999999838,680.9599999999982,-567.6000000000001,1.199718111346015,0.8520000000000073,87,2.71875,0.5057471264367817,15.476363636363596,-13.200000000000003,1.1724517906336054,1.3029885057471078,1.3305164319248521,4.367816091954023,24.571494252873535,6,23,1
f77b_03138,long_h12_tp18_sl12_uq70,long,12,18.0,12.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.87,0.36544930654630065,all,low_volatility,566,206,0.36395759717314485,1,0,0,0,107158.04178249037,283,119,0.4204946996466431,283,87,0.30742049469964666,-143.79999999999998,773.15,-916.9500000000004,0.8431757456786081,2.4389999999999965,119,2.7045454545454546,0.40336134453781514,16.107291666666665,-12.914788732394372,1.2471974571496076,-1.2084033613445377,-0.5895858958589594,3.3865546218487395,30.881260504201702,8,106,0,113.35999999999838,680.9599999999982,-567.6000000000001,1.199718111346015,0.8520000000000073,87,2.71875,0.5057471264367817,15.476363636363596,-13.200000000000003,1.1724517906336054,1.3029885057471078,1.3305164319248521,4.367816091954023,24.571494252873535,6,23,1
f77b_04677,long_h18_tp26_sl16_uq70,long,18,26.0,16.0,0.7,trend_momentum,21,extra_trees_d7_l80,0.87,0.5212706732759016,cash_open,none,128,110,0.859375,1,0,0,0,107066.60670894997,84,73,0.8690476190476191,44,37,0.8409090909090909,172.40000000000003,843.1999999999999,-670.8000000000003,1.25700655933214,1.3960000000000037,73,2.433333333333333,0.4657534246575342,24.799999999999997,-17.200000000000006,1.4418604651162783,2.3616438356164386,1.2349570200573037,1.3424657534246576,66.42780821917823,5,13,1,-6.399999999999952,372.00000000000006,-378.3999999999999,0.9830866807610997,1.34,37,2.0555555555555554,0.40540540540540543,24.800000000000004,-17.199999999999996,1.4418604651162796,-0.17297297297297168,-0.04776119402985039,1.3783783783783783,73.94702702702735,6,21,0
f77b_07114,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5050662279547096,cash_mid,low_volatility,1347,939,0.6971046770601337,1,0,0,0,106858.13021717174,869,631,0.7261219792865362,478,308,0.6443514644351465,-266.8299999999973,4485.170000000003,-4752.0,0.9438489057239063,4.960299999999952,631,5.007936507936508,0.4294770206022187,16.550442804428055,-13.2,1.253821424577883,-0.4228684627575235,-0.5379311735177306,2.3486529318541995,30.772805071315382,9,615,0,73.26999999999897,2284.2,-2210.930000000001,1.0331399004039017,1.1403000000000065,308,4.4,0.4512987012987013,16.433093525179856,-13.082426035502966,1.256119735023449,0.23788961038960704,0.642550206086105,3.0032467532467533,27.20561688311688,7,189,0
f77b_07106,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5050662279547096,all,low_volatility,1364,955,0.7001466275659824,1,0,0,0,106630.50160284224,884,645,0.7296380090497737,480,310,0.6458333333333334,-301.62999999999715,4569.170000000003,-4870.799999999999,0.9380738277079748,5.63229999999996,645,5.119047619047619,0.42790697674418604,16.554963768115954,-13.199999999999998,1.2541639218269665,-0.4676434108527088,-0.5355361042558091,2.3255813953488373,31.2651162790698,9,561,0,46.86999999999897,2284.2,-2237.330000000001,1.020949077695288,1.2722999999999955,310,4.366197183098592,0.4483870967741935,16.433093525179856,-13.083801169590648,1.2559877142870093,0.15119354838709345,0.3683879588147381,2.990322580645161,27.61196774193547,7,191,0
f77b_08841,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5033445850653951,cash_mid,none,1392,1192,0.8563218390804598,1,0,0,0,106599.10113629674,970,817,0.8422680412371134,422,375,0.8886255924170616,-570.4,7960.800000000002,-8531.199999999997,0.9331395348837215,7.47199999999997,817,5.835714285714285,0.3929008567931457,24.800000000000008,-17.199999999999996,1.4418604651162799,-0.6981640146878825,-0.7633832976445426,2.189718482252142,55.80364749082011,15,806,0,354.0000000000001,4017.600000000001,-3663.5999999999995,1.0966262692433675,3.38,375,4.746835443037975,0.432,24.800000000000004,-17.199999999999996,1.4418604651162796,0.9440000000000003,1.0473372781065093,2.12,46.396826666666676,14,228,0
f77b_03057,long_h12_tp18_sl12_uq70,long,12,18.0,12.0,0.7,volatility_session,13,logistic_l2_balanced,0.93,0.5892592155442283,all,none,541,175,0.3234750462107209,1,0,0,0,106324.47294499651,266,97,0.36466165413533835,275,78,0.28363636363636363,-146.13999999999794,614.1600000000018,-760.3000000000002,0.8077864001052237,2.2727000000000044,97,2.0638297872340425,0.3917525773195876,16.16210526315794,-12.886440677966105,1.2541946738475842,-1.5065979381443086,-0.6430237162845851,4.103092783505154,26.530103092783413,10,63,0,131.38999999999797,620.369999999999,-488.9800000000009,1.2687021964088465,1.2635000000000036,78,3.5454545454545454,0.5128205128205128,15.509249999999975,-12.86789473684213,1.2052670865884043,1.6844871794871534,1.0398891966758812,4.602564102564102,17.081282051282006,6,23,1
f77b_03065,long_h12_tp18_sl12_uq70,long,12,18.0,12.0,0.7,volatility_session,13,logistic_l2_balanced,0.93,0.5892592155442283,cash_mid,none,541,175,0.3234750462107209,1,0,0,0,106324.47294499651,266,97,0.36466165413533835,275,78,0.28363636363636363,-146.13999999999794,614.1600000000018,-760.3000000000002,0.8077864001052237,2.2727000000000044,97,2.0638297872340425,0.3917525773195876,16.16210526315794,-12.886440677966105,1.2541946738475842,-1.5065979381443086,-0.6430237162845851,4.103092783505154,26.530103092783413,10,63,0,131.38999999999797,620.369999999999,-488.9800000000009,1.2687021964088465,1.2635000000000036,78,3.5454545454545454,0.5128205128205128,15.509249999999975,-12.86789473684213,1.2052670865884043,1.6844871794871534,1.0398891966758812,4.602564102564102,17.081282051282006,6,23,1
f77b_06019,short_h6_tp10_sl8_uq60,short,6,10.0,8.0,0.6,compact_lifecycle,42,hist_gbm_d4_l2,0.87,0.4167080632718014,all,trend_aligned,110,86,0.7818181818181819,1,0,0,0,106288.48807453415,84,64,0.7619047619047619,26,22,0.8461538461538461,5.200000000000031,290.40000000000003,-285.19999999999993,1.0182328190743342,0.9520000000000074,64,3.0476190476190474,0.515625,8.8,-9.199999999999998,0.9565217391304351,0.08125000000000049,0.0546218487394957,1.5625,22.86609375000012,4,29,0,-4.399999999999984,96.8,-101.2,0.9565217391304347,0.38799999999999274,22,3.142857142857143,0.5,8.799999999999999,-9.200000000000001,0.9565217391304346,-0.1999999999999993,-0.11340206185567182,1.1818181818181819,15.898181818181746,4,21,0
f77b_06027,short_h6_tp10_sl8_uq60,short,6,10.0,8.0,0.6,compact_lifecycle,42,hist_gbm_d4_l2,0.87,0.4167080632718014,cash_mid,trend_aligned,110,86,0.7818181818181819,1,0,0,0,106288.48807453415,84,64,0.7619047619047619,26,22,0.8461538461538461,5.200000000000031,290.40000000000003,-285.19999999999993,1.0182328190743342,0.9520000000000074,64,3.0476190476190474,0.515625,8.8,-9.199999999999998,0.9565217391304351,0.08125000000000049,0.0546218487394957,1.5625,22.86609375000012,4,29,0,-4.399999999999984,96.8,-101.2,0.9565217391304347,0.38799999999999274,22,3.142857142857143,0.5,8.799999999999999,-9.200000000000001,0.9565217391304346,-0.1999999999999993,-0.11340206185567182,1.1818181818181819,15.898181818181746,4,21,0
f77b_07938,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,logistic_l2_balanced,0.87,0.5628455969737356,all,low_volatility,1293,509,0.3936581593194122,1,0,0,0,106257.92718563796,733,309,0.42155525238744884,560,200,0.35714285714285715,121.18999999999812,2313.0899999999974,-2191.9000000000005,1.0552899311099944,1.8599999999999999,309,3.21875,0.459546925566343,16.28936619718308,-13.125149700598806,1.241080411939219,0.39220064724918485,0.6515591397849363,3.2459546925566345,25.420938511326895,7,170,0,-53.25,1406.8499999999997,-1460.0999999999997,0.9635298952126566,1.9699999999999818,200,4.081632653061225,0.435,16.17068965517241,-12.921238938053094,1.2514813581497726,-0.26625,-0.2703045685279213,3.57,22.844100000000036,8,199,0
f77b_07946,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,logistic_l2_balanced,0.87,0.5628455969737356,cash_mid,low_volatility,1293,509,0.3936581593194122,1,0,0,0,106257.92718563796,733,309,0.42155525238744884,560,200,0.35714285714285715,121.18999999999812,2313.0899999999974,-2191.9000000000005,1.0552899311099944,1.8599999999999999,309,3.21875,0.459546925566343,16.28936619718308,-13.125149700598806,1.241080411939219,0.39220064724918485,0.6515591397849363,3.2459546925566345,25.420938511326895,7,170,0,-53.25,1406.8499999999997,-1460.0999999999997,0.9635298952126566,1.9699999999999818,200,4.081632653061225,0.435,16.17068965517241,-12.921238938053094,1.2514813581497726,-0.26625,-0.2703045685279213,3.57,22.844100000000036,8,199,0
f77b_07937,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,logistic_l2_balanced,0.87,0.5628455969737356,all,none,1307,508,0.3886763580719204,1,0,0,0,106245.42718563796,744,308,0.41397849462365593,563,200,0.3552397868561279,114.76999999999904,2306.6699999999987,-2191.9000000000005,1.052360965372507,1.8599999999999999,308,3.2083333333333335,0.4577922077922078,16.35936170212765,-13.125149700598806,1.2464133419660188,0.37262987012986704,0.6170430107526831,3.314935064935065,25.052922077922112,7,145,0,-53.25,1406.8499999999997,-1460.0999999999997,0.9635298952126566,1.9699999999999818,200,4.081632653061225,0.435,16.17068965517241,-12.921238938053094,1.2514813581497726,-0.26625,-0.2703045685279213,3.59,22.885350000000034,8,199,0
